"year","month","Fleet","sex","partition","ageErr","LbinLo","LbinHi","nSamps","U0","U1","U2","U3","U4","U5","U6","U7","U8","U9","U10","U11","U12","U13","U14","U15","U16","U17","U18","U19","U20","U21","U22","U23","U24","U25","U26","U27","U28","U29","U30","U31","U32","U33","U34","U35","U36","U37","U38","U39","U40","U41","U42","U43","U44","U45","U46","U47","U48","U49","U50","U0","U1","U2","U3","U4","U5","U6","U7","U8","U9","U10","U11","U12","U13","U14","U15","U16","U17","U18","U19","U20","U21","U22","U23","U24","U25","U26","U27","U28","U29","U30","U31","U32","U33","U34","U35","U36","U37","U38","U39","U40","U41","U42","U43","U44","U45","U46","U47","U48","U49","U50"
2012,7,7,2,0,1,36,36,15,0,80,13.3333333333333,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,13.3333333333333,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,7,2,0,1,38,38,20,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,7,2,0,1,40,40,25,0,8,76,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,7,2,0,1,42,42,34,0,0,76.4705882352941,20.5882352941176,2.94117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4705882352941,20.5882352941176,2.94117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,7,2,0,1,44,44,46,0,0,63.0434782608696,10.8695652173913,19.5652173913043,4.34782608695652,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0434782608696,10.8695652173913,19.5652173913043,4.34782608695652,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,7,2,0,1,46,46,36,0,0,27.7777777777778,22.2222222222222,41.6666666666667,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,0,0,0,27.7777777777778,22.2222222222222,41.6666666666667,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,0
2012,7,7,2,0,1,48,48,44,0,0,6.81818181818182,13.6363636363636,56.8181818181818,9.09090909090909,4.54545454545455,2.27272727272727,4.54545454545455,0,0,0,2.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81818181818182,13.6363636363636,56.8181818181818,9.09090909090909,4.54545454545455,2.27272727272727,4.54545454545455,0,0,0,2.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,7,2,0,1,50,50,43,0,0,0,9.30232558139535,27.906976744186,16.2790697674419,11.6279069767442,2.32558139534884,6.97674418604651,2.32558139534884,2.32558139534884,2.32558139534884,0,2.32558139534884,2.32558139534884,4.65116279069767,2.32558139534884,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0,9.30232558139535,27.906976744186,16.2790697674419,11.6279069767442,2.32558139534884,6.97674418604651,2.32558139534884,2.32558139534884,2.32558139534884,0,2.32558139534884,2.32558139534884,4.65116279069767,2.32558139534884,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,2.32558139534884,0,0,0,0,0
2012,7,7,2,0,1,52,52,60,0,0,0,1.66666666666667,20,8.33333333333333,1.66666666666667,3.33333333333333,0,3.33333333333333,6.66666666666667,6.66666666666667,8.33333333333333,6.66666666666667,3.33333333333333,8.33333333333333,0,1.66666666666667,0,0,0,1.66666666666667,0,1.66666666666667,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,1.66666666666667,1.66666666666667,0,0,0,1.66666666666667,0,1.66666666666667,1.66666666666667,0,6.66666666666667,0,0,0,1.66666666666667,20,8.33333333333333,1.66666666666667,3.33333333333333,0,3.33333333333333,6.66666666666667,6.66666666666667,8.33333333333333,6.66666666666667,3.33333333333333,8.33333333333333,0,1.66666666666667,0,0,0,1.66666666666667,0,1.66666666666667,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,1.66666666666667,1.66666666666667,0,0,0,1.66666666666667,0,1.66666666666667,1.66666666666667,0,6.66666666666667
2012,7,7,2,0,1,54,54,47,0,0,0,0,8.51063829787234,4.25531914893617,6.38297872340426,0,4.25531914893617,4.25531914893617,2.12765957446809,6.38297872340426,8.51063829787234,2.12765957446809,8.51063829787234,6.38297872340426,4.25531914893617,2.12765957446809,0,0,2.12765957446809,0,0,0,0,2.12765957446809,0,2.12765957446809,2.12765957446809,2.12765957446809,0,2.12765957446809,0,0,0,0,0,0,0,0,0,0,2.12765957446809,0,0,0,0,0,4.25531914893617,2.12765957446809,10.6382978723404,0,0,0,0,8.51063829787234,4.25531914893617,6.38297872340426,0,4.25531914893617,4.25531914893617,2.12765957446809,6.38297872340426,8.51063829787234,2.12765957446809,8.51063829787234,6.38297872340426,4.25531914893617,2.12765957446809,0,0,2.12765957446809,0,0,0,0,2.12765957446809,0,2.12765957446809,2.12765957446809,2.12765957446809,0,2.12765957446809,0,0,0,0,0,0,0,0,0,0,2.12765957446809,0,0,0,0,0,4.25531914893617,2.12765957446809,10.6382978723404
2012,7,7,2,0,1,56,56,46,0,0,0,0,2.17391304347826,2.17391304347826,2.17391304347826,0,2.17391304347826,0,2.17391304347826,8.69565217391304,13.0434782608696,13.0434782608696,0,0,4.34782608695652,0,0,0,2.17391304347826,2.17391304347826,4.34782608695652,2.17391304347826,2.17391304347826,4.34782608695652,0,0,0,0,2.17391304347826,0,0,2.17391304347826,2.17391304347826,0,0,0,0,2.17391304347826,0,0,0,0,2.17391304347826,2.17391304347826,0,0,2.17391304347826,4.34782608695652,13.0434782608696,0,0,0,0,2.17391304347826,2.17391304347826,2.17391304347826,0,2.17391304347826,0,2.17391304347826,8.69565217391304,13.0434782608696,13.0434782608696,0,0,4.34782608695652,0,0,0,2.17391304347826,2.17391304347826,4.34782608695652,2.17391304347826,2.17391304347826,4.34782608695652,0,0,0,0,2.17391304347826,0,0,2.17391304347826,2.17391304347826,0,0,0,0,2.17391304347826,0,0,0,0,2.17391304347826,2.17391304347826,0,0,2.17391304347826,4.34782608695652,13.0434782608696
2012,7,7,2,0,1,58,58,41,0,0,0,0,4.8780487804878,0,0,0,0,2.4390243902439,4.8780487804878,4.8780487804878,7.31707317073171,4.8780487804878,0,2.4390243902439,7.31707317073171,2.4390243902439,0,2.4390243902439,0,0,2.4390243902439,2.4390243902439,0,0,0,2.4390243902439,2.4390243902439,2.4390243902439,2.4390243902439,0,2.4390243902439,2.4390243902439,0,0,2.4390243902439,2.4390243902439,0,0,2.4390243902439,0,2.4390243902439,0,0,0,2.4390243902439,0,0,0,24.390243902439,0,0,0,0,4.8780487804878,0,0,0,0,2.4390243902439,4.8780487804878,4.8780487804878,7.31707317073171,4.8780487804878,0,2.4390243902439,7.31707317073171,2.4390243902439,0,2.4390243902439,0,0,2.4390243902439,2.4390243902439,0,0,0,2.4390243902439,2.4390243902439,2.4390243902439,2.4390243902439,0,2.4390243902439,2.4390243902439,0,0,2.4390243902439,2.4390243902439,0,0,2.4390243902439,0,2.4390243902439,0,0,0,2.4390243902439,0,0,0,24.390243902439
2012,7,7,2,0,1,60,60,19,0,0,0,0,5.26315789473684,0,0,0,0,0,5.26315789473684,5.26315789473684,10.5263157894737,21.0526315789474,0,0,0,0,5.26315789473684,0,0,0,5.26315789473684,0,0,0,5.26315789473684,0,0,0,0,0,5.26315789473684,0,5.26315789473684,0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,21.0526315789474,0,0,0,0,5.26315789473684,0,0,0,0,0,5.26315789473684,5.26315789473684,10.5263157894737,21.0526315789474,0,0,0,0,5.26315789473684,0,0,0,5.26315789473684,0,0,0,5.26315789473684,0,0,0,0,0,5.26315789473684,0,5.26315789473684,0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,21.0526315789474
2012,7,7,2,0,1,62,62,16,0,0,0,0,0,0,0,0,0,12.5,6.25,12.5,0,0,6.25,6.25,6.25,6.25,6.25,0,0,0,0,6.25,0,0,0,0,0,0,6.25,6.25,0,0,0,6.25,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,12.5,6.25,12.5,0,0,6.25,6.25,6.25,6.25,6.25,0,0,0,0,6.25,0,0,0,0,0,0,6.25,6.25,0,0,0,6.25,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25
2012,7,7,2,0,1,64,64,11,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,27.2727272727273,0,18.1818181818182,9.09090909090909,0,0,9.09090909090909,0,0,0,9.09090909090909,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,27.2727272727273,0,18.1818181818182,9.09090909090909,0,0,9.09090909090909,0,0,0,9.09090909090909,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0
2012,7,7,2,0,1,66,66,10,0,0,0,0,0,0,0,0,10,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,10,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,10,0,10
2012,7,7,2,0,1,68,68,5,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
2012,7,7,2,0,1,70,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,7,2,0,1,74,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,7,2,0,1,20,20,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,7,2,0,1,22,22,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,7,2,0,1,24,24,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,7,2,0,1,26,26,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,7,2,0,1,34,34,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,7,2,0,1,36,36,5,0,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,7,2,0,1,38,38,6,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,7,2,0,1,40,40,11,0,9.09090909090909,45.4545454545455,9.09090909090909,18.1818181818182,9.09090909090909,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,45.4545454545455,9.09090909090909,18.1818181818182,9.09090909090909,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,7,2,0,1,42,42,38,0,0,36.8421052631579,47.3684210526316,5.26315789473684,2.63157894736842,2.63157894736842,5.26315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8421052631579,47.3684210526316,5.26315789473684,2.63157894736842,2.63157894736842,5.26315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,7,2,0,1,44,44,39,0,0,17.9487179487179,46.1538461538462,23.0769230769231,10.2564102564103,2.56410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9487179487179,46.1538461538462,23.0769230769231,10.2564102564103,2.56410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,7,2,0,1,46,46,38,0,0,5.26315789473684,52.6315789473684,18.4210526315789,18.4210526315789,5.26315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,52.6315789473684,18.4210526315789,18.4210526315789,5.26315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,7,2,0,1,48,48,34,0,0,5.88235294117647,41.1764705882353,14.7058823529412,26.4705882352941,5.88235294117647,2.94117647058824,0,0,0,0,0,0,2.94117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,41.1764705882353,14.7058823529412,26.4705882352941,5.88235294117647,2.94117647058824,0,0,0,0,0,0,2.94117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,7,2,0,1,50,50,62,0,0,0,30.6451612903226,9.67741935483871,19.3548387096774,11.2903225806452,3.2258064516129,0,0,4.83870967741935,3.2258064516129,4.83870967741935,4.83870967741935,4.83870967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258064516129,0,0,0,30.6451612903226,9.67741935483871,19.3548387096774,11.2903225806452,3.2258064516129,0,0,4.83870967741935,3.2258064516129,4.83870967741935,4.83870967741935,4.83870967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258064516129
2013,7,7,2,0,1,52,52,54,0,0,0,1.85185185185185,7.40740740740741,20.3703703703704,3.7037037037037,3.7037037037037,1.85185185185185,3.7037037037037,1.85185185185185,7.40740740740741,5.55555555555556,5.55555555555556,5.55555555555556,1.85185185185185,1.85185185185185,1.85185185185185,1.85185185185185,0,3.7037037037037,0,0,0,0,0,0,0,1.85185185185185,0,0,0,1.85185185185185,1.85185185185185,1.85185185185185,1.85185185185185,0,0,0,0,0,0,0,0,0,1.85185185185185,1.85185185185185,0,0,0,7.40740740740741,0,0,0,1.85185185185185,7.40740740740741,20.3703703703704,3.7037037037037,3.7037037037037,1.85185185185185,3.7037037037037,1.85185185185185,7.40740740740741,5.55555555555556,5.55555555555556,5.55555555555556,1.85185185185185,1.85185185185185,1.85185185185185,1.85185185185185,0,3.7037037037037,0,0,0,0,0,0,0,1.85185185185185,0,0,0,1.85185185185185,1.85185185185185,1.85185185185185,1.85185185185185,0,0,0,0,0,0,0,0,0,1.85185185185185,1.85185185185185,0,0,0,7.40740740740741
2013,7,7,2,0,1,54,54,58,0,0,0,1.72413793103448,1.72413793103448,13.7931034482759,3.44827586206897,1.72413793103448,0,1.72413793103448,3.44827586206897,3.44827586206897,13.7931034482759,6.89655172413793,8.62068965517241,5.17241379310345,0,8.62068965517241,5.17241379310345,0,0,1.72413793103448,0,1.72413793103448,1.72413793103448,0,0,0,0,0,1.72413793103448,0,0,0,1.72413793103448,0,1.72413793103448,0,0,0,1.72413793103448,0,0,0,0,0,0,0,0,0,8.62068965517241,0,0,0,1.72413793103448,1.72413793103448,13.7931034482759,3.44827586206897,1.72413793103448,0,1.72413793103448,3.44827586206897,3.44827586206897,13.7931034482759,6.89655172413793,8.62068965517241,5.17241379310345,0,8.62068965517241,5.17241379310345,0,0,1.72413793103448,0,1.72413793103448,1.72413793103448,0,0,0,0,0,1.72413793103448,0,0,0,1.72413793103448,0,1.72413793103448,0,0,0,1.72413793103448,0,0,0,0,0,0,0,0,0,8.62068965517241
2013,7,7,2,0,1,56,56,47,0,0,0,0,4.25531914893617,10.6382978723404,6.38297872340426,0,6.38297872340426,6.38297872340426,4.25531914893617,6.38297872340426,0,8.51063829787234,6.38297872340426,6.38297872340426,0,2.12765957446809,2.12765957446809,0,4.25531914893617,0,0,2.12765957446809,0,2.12765957446809,0,2.12765957446809,2.12765957446809,0,0,2.12765957446809,0,4.25531914893617,0,2.12765957446809,0,0,0,0,0,2.12765957446809,0,0,2.12765957446809,0,0,0,0,0,4.25531914893617,0,0,0,0,4.25531914893617,10.6382978723404,6.38297872340426,0,6.38297872340426,6.38297872340426,4.25531914893617,6.38297872340426,0,8.51063829787234,6.38297872340426,6.38297872340426,0,2.12765957446809,2.12765957446809,0,4.25531914893617,0,0,2.12765957446809,0,2.12765957446809,0,2.12765957446809,2.12765957446809,0,0,2.12765957446809,0,4.25531914893617,0,2.12765957446809,0,0,0,0,0,2.12765957446809,0,0,2.12765957446809,0,0,0,0,0,4.25531914893617
2013,7,7,2,0,1,58,58,38,0,0,0,0,0,10.5263157894737,2.63157894736842,0,0,0,2.63157894736842,2.63157894736842,5.26315789473684,10.5263157894737,2.63157894736842,2.63157894736842,0,0,0,0,13.1578947368421,0,2.63157894736842,0,0,0,0,0,5.26315789473684,0,2.63157894736842,2.63157894736842,0,2.63157894736842,2.63157894736842,2.63157894736842,0,0,0,0,2.63157894736842,0,0,0,0,2.63157894736842,0,0,2.63157894736842,0,18.4210526315789,0,0,0,0,0,10.5263157894737,2.63157894736842,0,0,0,2.63157894736842,2.63157894736842,5.26315789473684,10.5263157894737,2.63157894736842,2.63157894736842,0,0,0,0,13.1578947368421,0,2.63157894736842,0,0,0,0,0,5.26315789473684,0,2.63157894736842,2.63157894736842,0,2.63157894736842,2.63157894736842,2.63157894736842,0,0,0,0,2.63157894736842,0,0,0,0,2.63157894736842,0,0,2.63157894736842,0,18.4210526315789
2013,7,7,2,0,1,60,60,22,0,0,0,0,0,4.54545454545455,0,0,4.54545454545455,0,4.54545454545455,0,4.54545454545455,9.09090909090909,0,9.09090909090909,4.54545454545455,0,0,0,0,0,4.54545454545455,4.54545454545455,0,0,4.54545454545455,0,0,4.54545454545455,0,0,0,0,0,4.54545454545455,0,9.09090909090909,0,4.54545454545455,0,0,0,0,4.54545454545455,0,0,0,4.54545454545455,0,13.6363636363636,0,0,0,0,0,4.54545454545455,0,0,4.54545454545455,0,4.54545454545455,0,4.54545454545455,9.09090909090909,0,9.09090909090909,4.54545454545455,0,0,0,0,0,4.54545454545455,4.54545454545455,0,0,4.54545454545455,0,0,4.54545454545455,0,0,0,0,0,4.54545454545455,0,9.09090909090909,0,4.54545454545455,0,0,0,0,4.54545454545455,0,0,0,4.54545454545455,0,13.6363636363636
2013,7,7,2,0,1,62,62,8,0,0,0,0,0,0,0,0,12.5,0,12.5,0,25,0,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,12.5,0,12.5,0,25,0,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2013,7,7,2,0,1,64,64,9,0,0,0,0,0,0,0,0,0,0,0,0,22.2222222222222,22.2222222222222,0,11.1111111111111,0,11.1111111111111,0,0,0,0,0,0,11.1111111111111,0,0,0,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,22.2222222222222,22.2222222222222,0,11.1111111111111,0,11.1111111111111,0,0,0,0,0,0,11.1111111111111,0,0,0,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111
2013,7,7,2,0,1,66,66,7,0,0,0,0,0,14.2857142857143,0,0,0,14.2857142857143,0,0,0,14.2857142857143,0,0,0,0,0,0,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,0,0,0,0,14.2857142857143,0,0,0,0,0,0,0,14.2857142857143,0,0,0,14.2857142857143,0,0,0,14.2857142857143,0,0,0,0,0,0,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,0,0,0,0,14.2857142857143,0,0
2013,7,7,2,0,1,68,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,7,2,0,1,70,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2013,7,7,2,0,1,78,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,7,2,0,1,22,22,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
